LIVE	https://apuvoima.com/yhteystiedot/	fetched via Exa, returned real page content matching the company	Apuvoima (Apuvoima Pir:source_url
LIVE	https://www.asiakastieto.fi/yritykset/fi/ltp-logistics-oy/23585064/taloustiedot	CORRECTED: publishes headline financials publicly below the login boilerplate; verbatim revenue/headcount/margin/equity figures for LTP Logistics confirmed by refetch. Only the detailed Yritysanalyysiraportti is gated.	LTP Logistics
LIVE	https://www.asiakastieto.fi/yritykset/fi/varova-oy/01157333/taloustiedot	CORRECTED: publishes headline financials publicly below the login boilerplate; verbatim revenue/headcount/margin/equity figures for Varova confirmed by refetch. Only the detailed Yritysanalyysiraportti is gated.	Varova
LIVE	https://www.eilakaisla.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	Eilakaisla Oy:source_url
LIVE	https://www.finnglass.com/contact-us	fetched via Exa, returned real page content matching the company	Finnglass Oy:source_url
LIVE	https://www.huhtalalogistics.com/yhteystiedot/	fetched via Exa, returned real page content matching the company	Huhtala Logistics Oy:source_url
LIVE	https://www.kaukokiito.fi/tiedotteet/kuljetusliike-taipale-oy-investoi-vahvasti-keski-suomen-varastointipalveluihin/	fetched via Exa, returned real page content matching the company	Kuljetusliike Taipale :trigger_source_url
LIVE	https://www.kmv-tilitaito.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	KMV-Tilitaito Oy:source_url
LIVE	https://www.ksml.fi/paikalliset/kooste/9668829/juttu/9674591	fetched via Exa, returned real page content matching the company	Tilitoimisto Tietomyll:trigger_source_url
LIVE	https://www.proff.fi/yrityksen/tocca-hr-uusimaa-oy/helsinki/ty%C3%B6voimapalvelut/3360232-3I10LU	fetched via Exa, returned real page content matching the company	Tocca Group Oy:trigger_source_url
LIVE	https://www.tietomylly.fi/henkilosto/	fetched via Exa, returned real page content matching the company	Tilitoimisto Tietomyll:source_url
LIVE	https://yle.fi/a/74-20243046	fetched via Exa, returned real page content matching the company	Finnglass Oy:trigger_source_url
LIVE	https://isannointitalo.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://isannointiliiga.fi/ota-yhteytta/	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://isarvo.fi/ura/	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://isarvo.fi/meista/	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://fluxiogroup.fi/	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://vierumaki.fi/info/vierumaki_yhteystiedot	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://laura.fi/avoimet-tyopaikat/vierumaen-infra-oy/finance-operations-specialist-talousprosessien-asiantuntija/3820796/	fetched via Exa, returned real page content matching the company	batch2
LIVE	https://rekryo.fi/fi/job/723813dc3b74b34bfd16ec10a0f88801700e52c7f51c4d51ae29b7c7daee7acd	fetched via Exa; confirms 280+ staff and the bookkeeping workload	Fluxio:trigger
LIVE	https://tanoma.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.eltrea.fi/yhteystiedot	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://mandaatti.fi/yhteystiedot/tilitoimisto-oulu/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://oi.fi/ota-yhteytta/oivan-johto/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.dialok.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.dialok.fi/ota-yhteytta/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://ohp.fi/osuma-henkilostopalvelut-nousi-henkilostoalan-suurimpien-joukkoon/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://ohp.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.asuntopehtoori.fi/yhteystiedot/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.asuntopehtoori.fi/koronainvest/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://oi.fi/ajankohtaista/oiva-saa-vahvistusta-seinajoella-lepo-isannointi-oy-on-jatkossa-osa-oiva-isannointi-konsernia/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.asuntopehtoori.fi/asuntopehtoori-jatkaa-vahvan-kasvustrategian-toteuttamista-ostamallaasuntoneuvoja-hallinnointi-oyn/	fetched via Exa, returned real page content matching the company	batch3
LIVE	https://www.vaakapartners.fi/artikkelit/eltrea-ottaa-seuraavan-kasvuaskeleen-vaaka-partners-uutena-paaomistajana-ja-yritysosto-vahvistavat-kykya-rakentaa-energiatehokasta-tulevaisuutta	verified 21.05.2026: Vaaka Partners becomes majority owner AND Eltrea acquires Sahko-Vendelin simultaneously	batch4
LIVE	https://warasto.fi/ajankohtaista/tanoma-konserni-kasvaa-etela-suomeen-syntyy-yksi-alan-suurimmista-varastopalvelutoimijoista/	verified 07.07.2026: 3PLogistiikka joins TANOMA; ~200,000 sqm warehousing, 550+ staff combined	batch4
LIVE	https://www.dialok.fi/artikkelit/tekoaly-asiakaspalvelussa/	verified 23.03.2026: their own article on AI restructuring customer service	batch4
LIVE	https://y-lehti.fi/osuma-turvallisuuspalvelut-oyn-liiketoiminta-siirtyy-osaksi-x-sec-oyta/	verified 26.08.2026 (5 days old): divesting the security business to concentrate resources - strategy reset	batch4
LIVE	https://koronainvest.fi/asuntopehtoori-vahvistaa-asemaansa-paakaupunkiseudun-isannointimarkkinassa-ja-laajentaa-palvelutarjontaansa-asunto-maisteri-oy-osaksi-konsernia/	verified 14.08.2026: Asunto Maisteri Oy acquired - their second acquisition this year	batch4
LIVE	https://tampere.hallituspartnerit.fi/toni-rantanen-on-valittu-tilitoimisto-mandaatin-hallituksen-jaseneksi/	verified 06.10.2025: new board member appointed; page confirms Mandaatti did EUR3.2M revenue in 2024	Mandaatti:trigger
LIVE	https://balanco.fi/en/contacts/	fetched via Exa; publishes antti.voittonen@balanco.fi +358 41 459 7477 and the EUR35M-by-2027 target	Balanco
LIVE	https://www.sttinfo.fi/tiedote/70202043/suomalainen-balanco-oy-aloittaa-yritysostojen-sarjan-tanskassa-ja-odottaa-markkinan-murroksen-alkavan?lang=fi&publisherId=69820215	fetched via Exa; publishes antti.voittonen@balanco.fi +358 41 459 7477 and the EUR35M-by-2027 target	Balanco
LIVE	https://oi.fi/ajankohtaista/ville-mannola-nimitetty-oiva-isannoinnin-talousjohtajaksi/	fetched via Exa; confirms the 2026 acquisition cadence and the 1.8.2026 CFO appointment	Oiva
LIVE	https://oi.fi/ajankohtaista/isannointi-taloluotsi-oy-liittyy-osaksi-oiva-isannointi-konsernia/	fetched via Exa; confirms the 2026 acquisition cadence and the 1.8.2026 CFO appointment	Oiva
LIVE	https://oi.fi/ajankohtaista/kuopion-talokeskus-isannointi-oy-on-jatkossa-osaoiva-isannointi-konsernia/	fetched via Exa; confirms the 2026 acquisition cadence and the 1.8.2026 CFO appointment	Oiva
LIVE	https://www.kkv.fi/ajankohtaista/uutiset/kuuleminen-yrityskaupasta-luo-logistics-group-oy-weeman-oy/ (KKV merger review, 10.4.2026); supporting: https://luologistics.com/ajankohtaista/ ('LUO Logistics Group on ostanut Weeman Oy:n osakekannan. Yrityskauppa kasvattaa konsernin yli 80 miljoonan euron liikevaihtoon'); https://balderfinland.fi/seinajoen-logistiikkakeskus-siirtyi-balderin-omistukseen/ (15.12.2025 sale-leaseback, CEO quoted); https://intoseinajoki.fi/uutiset/yritykset-luottavat-seinajokeen-ja-investoivat-isosti/ (10.2.2025, EUR 4M / 3,000 m2 terminal extension)	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Huhtala Logistics Oy (subsidiary o
LIVE	https://www.finder.fi/Huolinta/LTP+Logistics+Oy/Vantaa/yhteystiedot/2580891	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	LTP Logistics Oy (part of LTP Grou
LIVE	https://ltplogistics.fi/ltp-group/ltp-konsernin-cargo-yhtio-ostaa-transport-aro-oyn-liiketoiminnan/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	LTP Logistics Oy (part of LTP Grou
LIVE	https://www.yrittajat.fi/yritykset/ltp-logistics-oy/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	LTP Logistics Oy (part of LTP Grou
UNKNOWN	https://fi.linkedin.com/in/matti-tuominen-911a0216a	Login-walled; the workflow verifier reported fetching it but I cannot confirm. Do not use as a primary contact route.	LTP Logistics Oy (part of LTP Grou
LIVE	https://www.kaukokiito.fi/tiedotteet/kaukokiito-laajentaa-ylivieskassa/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Kuljetusliike Ilmari Lehtonen Oy
UNKNOWN	https://www.linkedin.com/posts/timo-heiskanen-5b9aa6314_t%C3%A4n%C3%A4%C3%A4n-on-se-p%C3%A4iv%C3%A4-kun-ylivieskan-uusi-logistiikkakeskusksemme-activity-7491378003877306370-IATp (CEO's own 7.8.2026 go-live post; corroborated by https://www.kaukokiito.fi/tiedotteet/kaukokiito-laajentaa-ylivieskassa/ dated 11.5.2026 and https://www.kalajokilaakso.fi/artikkeli/ylivieskan-uusi-suurterminaali-otetaan-pian-kayttoon-merkittava-alue-etelaisella-pohjois-pohjanma dated 30.7.2026)	Login-walled; the workflow verifier reported fetching it but I cannot confirm. Do not use as a primary contact route.	Kuljetusliike Ilmari Lehtonen Oy
LIVE	https://www.kaukokiito.fi/tiedotteet/kuljetusliike-taipale-oy-ostanut-tavarakiito-oyn/	SPOT-CHECKED BY ME: refetched in the main session, page live and matching the company	Kuljetusliike Taipale Oy (Taipale-
LIVE	https://kuljetusliiketaipale.fi/varastointipalvelut/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Kuljetusliike Taipale Oy (Taipale-
LIVE	https://www.finder.fi/Kuljetusliike/Kuljetusliike+Taipale+Oy/Lepp%C3%A4vesi/yhteystiedot/256668	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Kuljetusliike Taipale Oy (Taipale-
LIVE	https://www.asiakastieto.fi/yritykset/fi/kuljetusliike-taipale-oy/03132965/paattajat	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Kuljetusliike Taipale Oy (Taipale-
LIVE	https://apuvoima.com/tietosuojaseloste/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Apuvoima (group: Apuvoima Pirkanma
LIVE	https://www.proff.fi/rooli/oksanen-roope-ola-johannes/-/b_M59zf_FxA29ybE_5FOBg	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Apuvoima (group: Apuvoima Pirkanma
LIVE	https://www.finder.fi/Henkil%C3%B6st%C3%B6vuokraus/A-voima+Tampere+Oy/Tampere/yhteystiedot/4076770	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Apuvoima (group: Apuvoima Pirkanma
LIVE	https://www.kauppalehti.fi/yritykset/yritys/35204476	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Apuvoima (group: Apuvoima Pirkanma
LIVE	https://y-lehti.fi/hc-tps-laajentaa-liiketoimintaansa-hunaja-works-kaynnistaa-toimintansa-varsinais-suomessa/	SPOT-CHECKED BY ME: refetched in the main session, page live and matching the company	Apuvoima (group: Apuvoima Pirkanma
LIVE	https://aaltovoima.fi/yritys	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Aaltovoima Oy (aputoiminimi: Aalto
LIVE	https://aaltovoima.fi/a/29-04-2026/aaltovoima-laajentaa-pohjois-suomeen	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Aaltovoima Oy (aputoiminimi: Aalto
LIVE	https://itanordic.fi/ita-nordic-ostaa-salon-konepajan/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	ITA Nordic Oy
LIVE	https://itanordic.fi/ai-gaala/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	ITA Nordic Oy
LIVE	https://premius.fi/meista/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Premius Kuntoutus Oy
LIVE	https://www.kela.fi/ajankohtaista/vaativan-laakinnallisen-kuntoutuksen-terapioiden-uudet-palveluntuottajat-on-valittu	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Premius Kuntoutus Oy
LIVE	https://news.cision.com/fi/fondia/r/fondia--tilinpaatostiedote-2025---liikevaihto-laski-ja-kannattavuus-parani,c4294221	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Fondia Oyj
LIVE	https://www.inderes.fi/research/fondia-laaja-raportti-yritysjuridiikan-jatkuvien-palveluiden-ykkonen	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Fondia Oyj
LIVE	https://www.sttinfo.fi/tiedote/72200510/kysely-joka-neljas-suomalainen-epailee-juristin-motiiveja-mutta-luottaa-hanen-osaamiseensa?lang=fi&publisherId=69826353	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Fondia Oyj
LIVE	https://news.cision.com/fondia/r/fondia-plc--net-sales-increased-and-profitability-improved,c4384183	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Fondia Oyj
LIVE	https://www.inderes.fi/research/fondia-q226-pienia-edistysaskeleita-laajalla-rintamalla	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Fondia Oyj
LIVE	https://www.proff.fi/yrityksen/fondia-oyj/helsinki/asianajajat-ja-lakipalvelut/0706964-1I07U6	SPOT-CHECKED BY ME: refetched in the main session, page live and matching the company	Fondia Oyj
LIVE	https://emugroup.com/ajankohtaista/emussa-toimitusjohtajan-vaihdos	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	EMU Growth Partners Oy
LIVE	https://palkka-avoimuus.fi/organisaatiot/emu-growth-partners-oy.html	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	EMU Growth Partners Oy
LIVE	https://ats.talentadore.com/apply/eaccountant/ZqJxG6	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	EMU Growth Partners Oy
LIVE	https://www.proff.fi/yrityksen/emu-growth-partners-oy/helsinki/asianajajat-ja-lakipalvelut/2157419-3I07U6	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	EMU Growth Partners Oy
LIVE	https://www.finder.fi/Tilitoimisto/EMU+Growth+Partners+Helsinki/Helsinki/yhteystiedot/1690373	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	EMU Growth Partners Oy
LIVE	https://www.itewiki.fi/p/tekoalyratkaisut-ketterasti-ideasta-konkretiaan	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	EMU Growth Partners Oy
UNKNOWN	https://www.linkedin.com/in/samuli-saviala-0973244	Login-walled; the workflow verifier reported fetching it but I cannot confirm. Do not use as a primary contact route.	EMU Growth Partners Oy
LIVE	https://rekry.fluxiogroup.fi/jobs	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Fluxio Group (Fluxio Isännöinti Oy
LIVE	https://koronainvest.fi/ville-keskinen-nimitetty-rastecin-niparmin-ja-sareskosken-toimitusjohtajaksi/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Rastec & Niparmi & Sareskoski (Kor
UNKNOWN	https://koronainvest.fi/ville-keskinen-nimitetty-rastecin-niparmin-ja-sareskosken-toimitusjohtajaksi/ ; CFO recruiting post: https://www.linkedin.com/posts/ville-keskinen-61898716_talousjohtaja-niparmi-sis%C3%A4logistiikka-oy-activity-7490320471498887169-CPeT ; deal completion date: https://newsroom.eversheds.fi/cases/eversheds-sutherland-advised-korona-invest-iv-ky-in-a-three-transaction-acquisition-in-the-internal-logistics-sector/ ; merger control: https://www.kkv.fi/ajankohtaista/uutiset/kuuleminen-yrityskaupasta-kiiv-felix-midco-oy-korona-invest-oy-sareskoski-oy-niparmi-sisalogistiikka-oy-ja-rastec-sisalogistiikka-oyn-liiketoiminta/	Login-walled; the workflow verifier reported fetching it but I cannot confirm. Do not use as a primary contact route.	Rastec & Niparmi & Sareskoski (Kor
LIVE	https://www.juhojokinen.com/juho	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Tilitoimisto Mandaatti (Mandaatti 
UNKNOWN	https://www.linkedin.com/posts/karoliina-ahola-4ba71314a_helou-kamut-mandaatti-kasvaa-ja-tarvitsemme-activity-7465025113151692801-y7VZ	Login-walled; the workflow verifier reported fetching it but I cannot confirm. Do not use as a primary contact route.	Tilitoimisto Mandaatti (Mandaatti 
UNKNOWN	https://www.linkedin.com/posts/juuli-salonen-81a4378b_tulisitko-mulle-ty%C3%B6kaveriksi-mandaatti-activity-7465684055162994690-FKMe	Login-walled; the workflow verifier reported fetching it but I cannot confirm. Do not use as a primary contact route.	Tilitoimisto Mandaatti (Mandaatti 
LIVE	https://mandaatti.fi/palvelut/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Tilitoimisto Mandaatti (Mandaatti 
LIVE	https://mandaatti.fi/meista/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Tilitoimisto Mandaatti (Mandaatti 
LIVE	https://mandaatti.fi/tyopaikat/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Tilitoimisto Mandaatti (Mandaatti 
LIVE	https://www.kaleva.fi/enemman-kuin-kirjanpitoa/11480563	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Tilitoimisto Mandaatti (Mandaatti 
LIVE	https://moontalk.com/asiakaskokemukset/panostusta-asiakaspalveluun-ja-henkilostoon-tilitoimisto-mandaatti/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Tilitoimisto Mandaatti (Mandaatti 
LIVE	https://www.priority.com/staff.asp	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Priority Courier Experts (PCE / VA
LIVE	https://aircargoweek.com/priority-courier-experts-acquires-inpax-expanding-into-the-southeast/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Priority Courier Experts (PCE / VA
LIVE	https://kellerlogistics.com/about-keller/leadership-team/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Keller Logistics Group (Keller Tru
LIVE	https://www.prnewswire.com/news-releases/keller-logistics-group-names-mel-hudson-nowak-chief-technology-officer-to-drive-3pl-innovation-302838314.html	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Keller Logistics Group (Keller Tru
LIVE	https://transloop.io/contact/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	TransLoop
LIVE	https://www.prnewswire.com/news-releases/transloop-celebrates-five-consecutive-years-on-the-inc-5000-list-302847679.html	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	TransLoop
LIVE	https://www.adlfinalmile.com/leadership/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	ADL Final Mile (RD Last Mile Holdi
LIVE	https://www.accessnewswire.com/newsroom/en/business-and-professional-services/adl-final-mile-acquires-xcel-delivery-services-1127009	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	ADL Final Mile (RD Last Mile Holdi
LIVE	https://loadotr.com/contact/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	OTR Transportation, LLC
LIVE	https://www.morningstar.com/news/pr-newswire/20260617cg86238/otr-transportation-appoints-kyle-ingraham-as-chief-executive-officer	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	OTR Transportation, LLC
LIVE	https://taylorlogistics.com/contact/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Taylor Logistics Inc. (Taylor Lega
LIVE	https://taylorlogistics.com/2026/08/04/taylor-logistics-2026-goering-center-family-private-business-award/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Taylor Logistics Inc. (Taylor Lega
LIVE	https://www.meridiantitle.com/staff	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Meridian Title Corporation
LIVE	https://www.meridiantitle.com/meridian-title-corporation-acquires-139-year-old-title-company	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Meridian Title Corporation
LIVE	https://kapnick.com/about/	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Kapnick Insurance Group
LIVE	https://www.jobtarget.com/jobs/jt-64qi6zavyi/employee-benefits-account-manager-large-group-try-troy-michigan	Verified by the lead-hunt workflow's adversarial verifier (a separate agent that fetched the page), NOT refetched by me. 5 of 5 sampled from this batch verified correct on refetch.	Kapnick Insurance Group
LIVE	https://eagletitle.com/our-team/	SPOT-CHECKED BY ME: refetched in the main session, page live and matching the company	Eagle Title, LLC
